,10402,10749,10751,10752,12,14,16,18,27,28,35,36,37,53,80,878,9648,adult,director,lead actors,movie_id,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
167,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,False,Chris Wedge,"[u'Lucas Till', u'Jane Levy', u'Amy Ryan']",262841,"Looking for any way to get away from the life and town he was born into, Tripp (Lucas Till), a high school senior, builds a Monster Truck from bits and pieces of scrapped cars. After an accident at a nearby oil-drilling site displaces a strange and subterranean creature with a taste and a talent for speed, Tripp may have just found the key to getting out of town and a most unlikely friend.",7.432494,/2Vr47xEcWIik5qnaNjSVCKx1REm.jpg,2016-12-26,Monster Trucks,False,5.8,89
168,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,Shane Black,"[u'Robert Downey Jr.', u'Gwyneth Paltrow', u'Don Cheadle']",68721,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",7.424299,/1Ilv6ryHUv6rt9zIsbSEJUmmbEi.jpg,2013-04-18,Iron Man 3,False,6.9,7620
169,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,False,Mike Thurmeier,"[u'Ray Romano', u'John Leguizamo', u'Denis Leary']",278154,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",7.401649,/gRi7lTBBiRBhn9aJID5MdldcJEJ.jpg,2016-06-23,Ice Age: Collision Course,False,5.4,727
170,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,False,Conrad Vernon,"[u'Seth Rogen', u'Kristen Wiig', u'Jonah Hill']",223702,"Sausage Party, the first R-rated CG animated movie, is about one sausage leading a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.",7.39979,/w90cORtNWQAd2k93aFlIBbpQYTC.jpg,2016-07-11,Sausage Party,False,5.8,1409
171,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Sam Raimi,"[u'Tobey Maguire', u'Willem Dafoe', u'Kirsten Dunst']",557,"After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers.",7.398985,/rZd0y1X1Gw4t5B3f01Qzj8DYY66.jpg,2002-05-01,Spider-Man,False,6.7,3868
172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,F. Gary Gray,"[u""O'Shea Jackson Jr."", u'Corey Hawkins', u'Jason Mitchell']",277216,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",7.372825,/X7S1RtotXOZNV7OlgCfh5VKZSB.jpg,2015-08-13,Straight Outta Compton,False,7.6,1116
173,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Andrew Adamson,"[u'William Moseley', u'Anna Popplewell', u'Skandar Keynes']",411,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",7.371099,/l8RKDgjl9co0IgFZblxhtIOi5Uj.jpg,2005-12-07,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False,6.6,1821
174,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Chris Columbus,"[u'Daniel Radcliffe', u'Rupert Grint', u'Emma Watson']",672,"Ignoring threats to his life, Harry returns to Hogwarts to investigate – aided by Ron and Hermione – a mysterious series of attacks.",7.360816,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,2002-11-13,Harry Potter and the Chamber of Secrets,False,7.2,4254
175,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,Neil Burger,"[u'Shailene Woodley', u'Theo James', u'Kate Winslet']",157350,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",7.339605,/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg,2014-03-14,Divergent,False,6.9,3616
176,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,Alfonso Cuarón,"[u'Sandra Bullock', u'George Clooney', u'Ed Harris']",49047,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",7.330142,/uPxtxhB2Fy9ihVqtBtNGHmknJqV.jpg,2013-09-27,Gravity,False,7.4,4572
177,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,Paul Greengrass,"[u'Matt Damon', u'Alicia Vikander', u'Tommy Lee Jones']",324668,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,7.31983,/aU1PY270BTBUXwAZhgRR2TMUX4u.jpg,2016-07-27,Jason Bourne,False,5.8,1862
178,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,False,Chris Buck,"[u'Kristen Bell', u'Idina Menzel', u'Jonathan Groff']",109445,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",7.274761,/jIjdFXKUNtdf1bwqMrhearpyjMj.jpg,2013-11-27,Frozen,False,7.4,4010
179,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,John Lasseter,"[u'Tom Hanks', u'Tim Allen', u'Don Rickles']",862,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",7.265128,/rhIRbceoE9lR4veEXuwCC2wARtG.jpg,1995-10-30,Toy Story,False,7.6,3821
180,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,Pierre Coffin,"[u'Steve Carell', u'Jason Segel', u'Russell Brand']",20352,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",7.259485,/4zHJhBSY4kNZXfhTlmy2TzXD51M.jpg,2010-07-08,Despicable Me,False,7.1,5357
181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,Louis Leterrier,"[u'Jesse Eisenberg', u'Mark Ruffalo', u'Woody Harrelson']",75656,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,7.234448,/A06e9YJ5ry3WXEIFIAD1mKBxcuZ.jpg,2013-05-29,Now You See Me,False,7.3,4092
182,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,False,Shawn Levy,"[u'Ben Stiller', u'Rami Malek', u'Rebel Wilson']",181533,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",7.232136,/tWwASv4CU1Au1IukacdSUewDCV3.jpg,2014-12-17,Night at the Museum: Secret of the Tomb,False,6.1,1393
183,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,Andrew Stanton,"[u'Ben Burtt', u'Elissa Knight', u'Jeff Garlin']",10681,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",7.207396,/9cJETuLMc6R0bTWRA5i7ctY9bxk.jpg,2008-06-22,WALL·E,False,7.7,5000
184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,Seth MacFarlane,"[u'Mark Wahlberg', u'Seth MacFarlane', u'Amanda Seyfried']",214756,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",7.19237,/A7HtCxFe7Ms8H7e7o2zawppbuDT.jpg,2015-06-25,Ted 2,False,6.3,1941
185,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,Sam Liu,"[u'Stuart Allan', u'Jake T. Austin', u'Taissa Farmiga']",408647,Tara Markov is a girl who has power over earth and stone; she is also more than she seems. Is the newest Teen Titan an ally or a threat? And what are the mercenary Deathstroke's plans for the Titans?,7.169235,/lqHFtkaXFh65jLXWZolAHgcEcFz.jpg,2017-03-22,Teen Titans: The Judas Contract,False,7.1,20
186,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,False,Gary Shore,"[u'Luke Evans', u'Sarah Gadon', u'Dominic Cooper']",49017,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, including Vlad's son, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire Dracula.",7.104953,/4oy4e0DP6LRwRszfx8NY8EYBj8V.jpg,2014-10-01,Dracula Untold,False,6.1,1970
187,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Sam Raimi,"[u'Tobey Maguire', u'Kirsten Dunst', u'James Franco']",559,"The seemingly invincible Spider-Man goes up against an all-new crop of villain – including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",7.102832,/uC2pAMjb32NIgQ1GdC1Bl6LZJc2.jpg,2007-05-01,Spider-Man 3,False,5.8,2569
188,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Danny Boyle,"[u'Dev Patel', u'Freida Pinto', u'Anil Kapoor']",12405,"Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ‘Who Wants to Be a Millionaire?’ but, after he wins, he is suspected of cheating.",7.075152,/ojgf8iJpS4VX6jJfWGLpuEx0wm.jpg,2008-05-12,Slumdog Millionaire,False,7.6,2037
189,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,False,Christopher Nolan,"[u'Hugh Jackman', u'Christian Bale', u'Michael Caine']",1124,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",7.031093,/5MXyQfz8xUP3dIFPTubhTsbFY6N.jpg,2006-10-19,The Prestige,False,7.9,3195
190,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,False,Quentin Tarantino,"[u'Brad Pitt', u'M\xe9lanie Laurent', u'Christoph Waltz']",16869,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",7.023038,/6zYuTKyvcwmtNvXXvJZNT0IgBL0.jpg,2009-08-18,Inglourious Basterds,False,7.8,4919
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,Dan Trachtenberg,"[u'Mary Elizabeth Winstead', u'John Goodman', u'John Gallagher Jr.']",333371,"After a car accident, Michelle awakens to find herself in a mysterious bunker with two men named Howard and Emmett. Howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. She has been given the information that there has been an alien attack and the outside world is poisoned. However, Howard and Emmett's intentions soon become questionable and Michelle is faced with a question: Is it better in here or out there?",7.009339,/aeiVxTSTeGJ2ICf1iSDXkF3ivZp.jpg,2016-03-10,10 Cloverfield Lane,False,6.8,1796
192,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,False,Tim Burton,"[u'Johnny Depp', u'Freddie Highmore', u'AnnaSophia Robb']",118,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",6.991709,/dvHl1dYvaZRhj9Gk0ITcCHr4DIJ.jpg,2005-07-09,Charlie and the Chocolate Factory,False,6.6,2454
193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,False,Alex Garland,"[u'Domhnall Gleeson', u'Alicia Vikander', u'Oscar Isaac']",264660,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",6.981976,/btbRB7BrD887j5NrvjxceRDmaot.jpg,2015-01-21,Ex Machina,False,7.6,3686
194,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,False,Martin Scorsese,"[u'Leonardo DiCaprio', u'Jonah Hill', u'Margot Robbie']",106646,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",6.981588,/vK1o5rZGqxyovfIhZyMELhk03wO.jpg,2013-12-25,The Wolf of Wall Street,False,7.9,4925
195,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,False,Chris Renaud,"[u'Louis C.K.', u'Eric Stonestreet', u'Kevin Hart']",328111,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",6.978081,/WLQN5aiQG8wc9SeKwixW7pAR8K.jpg,2016-06-18,The Secret Life of Pets,False,5.8,2682
196,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,Nathan Greno,"[u'Zachary Levi', u'Mandy Moore', u'Donna Murphy']",38757,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",6.977223,/re6AOJbhBk9FIK3knwU6rYlbPDx.jpg,2010-11-24,Tangled,False,7.3,2424
197,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,False,Jon Favreau,"[u'Neel Sethi', u'Bill Murray', u'Ben Kingsley']",278927,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",6.965105,/vOipe2myi26UDwP978hsYOrnUWC.jpg,2016-04-07,The Jungle Book,False,6.6,2204
198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Tony Kaye,"[u'Edward Norton', u'Edward Furlong', u""Beverly D'Angelo""]",73,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",6.964883,/fXepRAYOx1qC3wju7XdDGx60775.jpg,1998-10-30,American History X,False,8.1,2169
