10402,10749,10751,10752,10770,12,14,16,18,27,28,35,36,37,53,80,878,9648,99,adult,director,lead actors,movie_id,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,False,Josh Trank,"[u'Dane DeHaan', u'Alex Russell', u'Michael B. Jordan']",76726,"Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",4.271478,/6uaJhUNP1VXyRQS6cGyQD4RbZsj.jpg,2012-02-01,Chronicle,False,6.6,1502
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False,Daniel Espinosa,"[u'Tom Hardy', u'Gary Oldman', u'Noomi Rapace']",181283,"Set in Stalin-era Soviet Union, a disgraced MGB agent is dispatched to investigate a series of child murders -- a case that begins to connect with the very top of party leadership.",4.233004,/nzXwfnBcsmREzHlem6fkStN1RUH.jpg,2015-03-15,Child 44,False,5.9,431
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,False,Daniel Alfredson,"[u'Michael Nyqvist', u'Noomi Rapace', u'Lena Endre']",24253,"Mikael Blomkvist, publisher of Millennium magazine, has made his living exposing the crooked and corrupt practices of establishment Swedish figures. So when a young journalist approaches him with a meticulously researched thesis about sex trafficking in Sweden and those in high office who abuse underage girls, Blomkvist immediately throws himself into the investigation.",4.230975,/qHRpU2d9NWB0WDulwgFwg6a9JRK.jpg,2009-09-18,The Girl Who Played with Fire,False,6.9,470
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,False,Tony Scott,"[u'Will Smith', u'Gene Hackman', u'Jon Voight']",9798,"Hotshot Washington lawyer, Robert Dean becomes a victim of high-tech identity theft when a hacker slips an incriminating video into his pocket. Soon, a rogue National Security agent sets out to recover the tape – and destroy Dean.",4.221049,/2B0vLBo6gJbnzke4Enc77GCxKrz.jpg,1998-11-20,Enemy of the State,False,6.7,1032
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,False,Tim Burton,"[u'Johnny Depp', u'Ian McDiarmid', u'Christina Ricci']",2668,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. But the locals believe the culprit to be none other than the ghost of the legendary Headless Horseman.,4.215539,/yaX0WQstEi2akQXffoJUxyOsZkj.jpg,1999-11-18,Sleepy Hollow,False,6.8,1299
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,False,M. Night Shyamalan,"[u'Bruce Willis', u'Samuel L. Jackson', u'Robin Wright']",9741,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead -- and him unscathed. Is he truly unbreakable? The answer could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.",4.21037,/pvL37V88plePxFSszCbV3wRHiBm.jpg,2000-11-13,Unbreakable,False,6.8,1417
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,False,M. Night Shyamalan,"[u'Olivia DeJonge', u'Ed Oxenbould', u'Kathryn Hahn']",298312,"The terrifying story of a brother and sister who are sent to their grandparents' remote Pennsylvania farm for a weeklong trip. Once the children discover that the elderly couple is involved in something deeply disturbing, they see their chances of getting back home are growing smaller every day.",4.205384,/32tNtTEQ1vIOLm1hEOSFkVwJT5D.jpg,2015-09-10,The Visit,False,6.0,989
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,False,Mark Steven Johnson,"[u'Nicolas Cage', u'Eva Mendes', u'Wes Bentley']",1250,"In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",4.193749,/jnllnSq8u4d1oQPU7PsoAHD6bLU.jpg,2007-02-16,Ghost Rider,False,5.2,1247
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,False,Mark Steven Johnson,"[u'Ben Affleck', u'Jennifer Garner', u'Colin Farrell']",9480,"He dwells in a world of eternal night, but the blackness is filled with sounds and scents, tastes and textures that most cannot perceive. Although attorney Matt Murdock is blind, his other four senses function with superhuman sharpness. By day, Murdock represents the downtrodden. At night he is Daredevil, a masked vigilante stalking the dark streets of the city, a relentless avenger of justice.",4.182557,/dNVEqwgIdrwWQL3zXI5mQG60oM5.jpg,2003-02-14,Daredevil,False,5.0,1128
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,False,Timur Bekmambetov,"[u'Angelina Jolie', u'James McAvoy', u'Morgan Freeman']",8909,"Doormat Wesley Gibson discovers that his recently murdered father – who Wesley never knew – belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",4.169083,/mUrkppyahzk6koYFekxeu0tmcPd.jpg,2008-06-12,Wanted,False,6.4,2031
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,False,James Wan,"[u'Patrick Wilson', u'Vera Farmiga', u'Ron Livingston']",138843,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",4.149214,/xYGkdhOEVoFrLNUotuTXemtQAWd.jpg,2013-07-18,The Conjuring,False,7.3,2387
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,False,Simon West,"[u'Jason Statham', u'Ben Foster', u'Donald Sutherland']",27582,"Arthur Bishop is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets. It's a job that requires professional perfection and total detachment, and Bishop is the best in the business. But when he is ordered to take out his mentor and close friend Harry, Bishop is anything but detached.",4.138585,/eScKoGnjaUvGD2OkK3DImyzfVkt.jpg,2011-01-13,The Mechanic,False,6.3,853
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,False,Mary Harron,"[u'Christian Bale', u'Willem Dafoe', u'Jared Leto']",1359,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",4.131555,/qXsylPM4Lr5397R3eHrfqHhTUNc.jpg,2000-04-13,American Psycho,False,7.2,1493
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,False,Roger Donaldson,"[u'Pierce Brosnan', u'Luke Bracey', u'Olga Kurylenko']",254904,An ex- CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,4.116354,/lcg1bkriMVvc8m0jz5zk0yvzVTA.jpg,2014-08-27,The November Man,False,6.0,575
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,False,Tony Scott,"[u'Denzel Washington', u'Dakota Fanning', u'Marc Anthony']",9509,"Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.",4.106402,/qAbRLPe8T7ehKzr1Tgo78T7ASrS.jpg,2004-04-23,Man on Fire,False,7.3,1270
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,False,Adam Randall,"[u'Bill Milner', u'Maisie Williams', u'Rory Kinnear']",414190,"After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers.",4.102148,/hq28FmSpvzG2x2iNm9rsjqUOpbN.jpg,2017-01-27,iBoy,False,6.0,155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,False,Isaac Florentine,"[u'Michael Jai White', u'Scott Adkins', u'Ben Cross']",15255,"Sequel to the 2002 film. This time, Heavyweight Champ George ""Iceman"" Chambers (White) is sent to a Russian jail on trumped-up drug charges. In order to win his freedom he must fight against the jailhouse fighting champ Uri Boyka (Adkins) in a battle to the death. This time he is not fighting for a title, he is fighting for his life!",4.08718,/9jEXIplaGVkoxRSVKOl01kyi2E9.jpg,2006-04-11,Undisputed II: Last Man Standing,False,6.9,106
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,False,Danny Boyle,"[u'Cillian Murphy', u'Naomie Harris', u'Noah Huntley']",170,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",4.086577,/xaYdxi1PBEAYvqknvAmMPK5Eff3.jpg,2002-10-31,28 Days Later,False,7.0,1384
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False,Quentin Tarantino,"[u'Kurt Russell', u'Zo\xeb Bell', u'Rosario Dawson']",1991,"Austin's hottest DJ, Jungle Julia, sets out into the night to unwind with her two friends Shanna and Arlene. Covertly tracking their moves is Stuntman Mike, a scarred rebel leering from behind the wheel of his muscle car, revving just feet away.",4.082267,/nyQBcpxqS4im2akQlWG9Y1oeM2V.jpg,2007-05-21,Death Proof,False,6.7,995
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,Tony Scott,"[u'Denzel Washington', u'Paula Patton', u'Val Kilmer']",7551,"Called in to recover evidence in the aftermath of a horrific explosion on a New Orleans ferry, Federal agent Doug Carlin gets pulled away from the scene and taken to a top-secret government lab that uses a time-shifting surveillance device to help prevent crime.",4.082114,/abqvTL8xYQLgAtQGmyN7UxvCRGN.jpg,2006-11-21,Déjà Vu,False,6.6,1162
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,Kurt Wimmer,"[u'Christian Bale', u'Taye Diggs', u'Emily Watson']",7299,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.",4.079683,/nOPW98NU67VN7g0ms5WD5nBVgEv.jpg,2002-12-06,Equilibrium,False,6.9,1243
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,False,Spike Lee,"[u'Denzel Washington', u'Clive Owen', u'Jodie Foster']",388,"Bank robber Dalton Russell enters a Manhattan bank, locks the doors and takes hostages, working methodically and without haste. Detective Frazier is assigned to negotiate, but his mind is occupied with the corruption charges he is facing. With an army of police surrounding the bank, the thief, the cop and a high-profile 'fixer' enter high-stakes negotiations.",4.078384,/z6wYRuvk1lf60R4SmWETfdUvGsm.jpg,2006-03-23,Inside Man,False,7.2,1310
0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,False,Peter Berg,"[u'Mark Wahlberg', u'Taylor Kitsch', u'Emile Hirsch']",193756,"Based on the failed June 28, 2005 mission ""Operation Red Wing."" Four members of SEAL Team 10, were tasked with the mission to capture or kill notorious Taliban leader, Ahmad Shah. Only one member of the team survived.",4.067728,/8ST6iVp3fkUSbUpXRAc2Q96YQRk.jpg,2013-12-24,Lone Survivor,False,7.3,1291
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,False,Leigh Whannell,"[u'Dermot Mulroney', u'Stefanie Scott', u'Lin Shaye']",280092,"A twisted new tale of terror begins for a teenage girl and her family, predating the haunting of the Lambert family in the earlier movies and revealing more mysteries of the otherworldly realm The Further.",4.062697,/ixANIbPRTNMAstlqJa2FlfBesyQ.jpg,2015-06-04,Insidious: Chapter 3,False,6.2,761
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,False,Chan-wook Park,"[u'Choi Min-sik', u'Yoo Ji-tae', u'Kang Hye-jung']",670,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",4.060126,/rIZX6X0MIHYEebk6W4LABT9VP2c.jpg,2003-01-01,Oldboy,False,7.9,1473
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,False,Paul McGuigan,"[u'Josh Hartnett', u'Bruce Willis', u'Lucy Liu']",186,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns.",4.053208,/jtKq0EtothAzWlnRBBWGCA8uFuu.jpg,2006-02-24,Lucky Number Slevin,False,7.4,1052
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,False,James DeMonaco,"[u'Lena Headey', u'Ethan Hawke', u'Max Burkholder']",158015,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",4.045633,/tGGJOuLHX7UDlTz57sjfhW1qreP.jpg,2013-05-31,The Purge,False,5.8,1870
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,False,James Watkins,"[u'Daniel Radcliffe', u'Ciar\xe1n Hinds', u'Sidney Johnston']",65086,"The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity.",4.034007,/y4Z9m5jbPhFAEMWsMHo71Bh1vzi.jpg,2012-02-01,The Woman in Black,False,6.0,927
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,False,David Fincher,"[u'Daniel Craig', u'Rooney Mara', u'Christopher Plummer']",65754,"This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",4.027717,/voxRWFTtagLiqnJQs9tWQLB0MN.jpg,2011-12-14,The Girl with the Dragon Tattoo,False,7.1,2023
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,False,Luke Scott,"[u'Kate Mara', u'Anya Taylor-Joy', u'Rose Leslie']",377264,A corporate risk-management consultant must determine whether or not to terminate an artificial being's life that was made in a laboratory environment.,4.026579,/oY5YBkruSCh36kRTzB4W2Li70fj.jpg,2016-09-01,Morgan,False,5.7,276
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,False,John Glen,"[u'Roger Moore', u'Maud Adams', u'Louis Jourdan']",700,James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Farberge egg. James bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.,4.019136,/s1GeJcwTclopbed1Bo2hjunSika.jpg,1983-06-05,Octopussy,False,6.0,415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,Tony Elliott,"[u'Robbie Amell', u'Rachael Taylor', u'Gray Powell']",410199,Husband and wife living in a dystopic future become trapped in a mysterious time loop — one that may have something to do with an ongoing battle between an omnipotent corporation and a ragtag band of rebels.,4.014701,/39jyxfevRRuLGbh88F5eIzRtOeo.jpg,2016-09-09,ARQ,False,6.0,229
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,False,Tommy Lee Wallace,"[u'Harry Anderson', u'Dennis Christopher', u'Richard Masur']",2670,"A series of murders prompts Mike Hanlon to suspect that the supernatural menace that he and a group of friends battled as children has returned. He begins to call his friends to remind them of the oath they swore: if It returned again, they would come back to Derry to do battle again.",4.003525,/paW0Tc8qNsddCuMJ9M1WnNgOvy1.jpg,1990-11-18,Stephen King's It,False,6.5,476
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,Erik Van Looy,"[u'Karl Urban', u'James Marsden', u'Wentworth Miller']",72784,"For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant.",3.986398,/9hE6vesQoSREyvJha9z0g5OryHH.jpg,2014-10-14,The Loft,False,6.4,397
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,False,Pete Travis,"[u'Dennis Quaid', u'Matthew Fox', u'Forest Whitaker']",7461,The attempted assassination of the American President is told and re-told from several different perspectives.,3.958645,/2PnFsTzmFC3Ydhj0uBEYjPqHWHO.jpg,2008-02-01,Vantage Point,False,6.2,601
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,False,Vincenzo Natali,"[u'Nicole de Boer', u'Nicky Guadagni', u'David Hewlett']",431,Seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out.,3.958641,/u50r6chJGO2iqxVAvtQ07obiCkB.jpg,1997-09-09,Cube,False,6.9,767
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,False,John Glen,"[u'Roger Moore', u'Carole Bouquet', u'Chaim Topol']",699,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,3.934277,/vpZZZ2eq8z4I6PSeGxR2UWNciGG.jpg,1981-06-23,For Your Eyes Only,False,6.2,383
